region,year,total energy production,total energy production from coal,total energy production from natural gas,total energy production from petroleum and other liquids,"total energy production from nuclear, renewables and other",total energy production from nuclear,total energy production from renewables and other,CO2 emissions,coal and coke CO2 emissions,consumed natural gas CO2 emissions,petroleum and other liquids CO2 emissions,population,gdp,energy_per_gdp,energy_per_capita
Kazakhstan,2023,7.964418091324753,2.623948365687013,1.1602349363899975,4.132065124793739,0.0481696644540033,0.0,0.0481696644540033,269.83049978,175.84755363747666,43.596094643,50.3868515,20330104.0,261840101059.923,6.819594163612453,172.9357383134081
Kuwait,1992,2.062002687064378,0.0,0.0968739891,1.9651286979643776,0.0,0.0,0.0,22.139794283,0.0,5.139794283,17.0,1634961.0,19858555214.7239,5.52582858322023,214.23222388790924
Kuwait,1993,3.964875272145972,0.0,0.200403129,3.764472143145972,0.0,0.0,0.0,29.632722014,0.0,10.632722014,19.0,1672151.0,23941391390.7285,5.606966741979289,284.1905061205597
Kuwait,1994,4.318027169595818,0.0,0.22073901,4.097288159595818,0.0,0.0,0.0,36.711676074,0.0,11.711676074,25.0,1664361.0,24848483838.3838,6.202217786897061,343.0561548846674
Kuwait,1995,4.33943604152626,0.0,0.22073901,4.11869703152626,0.0,0.0,0.0,38.711676074,0.0,11.711676074,27.0,1681513.0,27186980646.5448,6.318691797239923,350.5929570571265
Kuwait,1996,4.2968840063279,0.0,0.22073958585,4.0761444204779,0.0,0.0,0.0,41.711706627,0.0,11.711706627,30.0,1730246.0,31492373308.7516,6.658175444969743,361.53281663416647
Kuwait,1997,4.487005114765373,0.0,0.34275644235,4.144248672415373,0.0,0.0,0.0,52.18551431,0.0,18.18551431,34.0,1787683.0,30350190704.4361,8.295093270818354,446.76158320574734
Kuwait,1998,4.423172741875884,0.0,0.332773245,4.090399496875884,0.0,0.0,0.0,55.655839136,0.0,17.655839136,38.0,1844302.0,25943705784.2996,8.484694870299142,458.4445931306261
Kuwait,1999,4.06786509662444,0.0,0.3194623152,3.74840278142444,0.0,0.0,0.0,55.94960557,0.0,16.94960557,39.0,1900030.0,30122365849.2518,9.366212467846784,483.1277375620385
Kuwait,2000,4.3553311335948806,0.0,0.354958128,4.000373005594881,0.0,0.0,0.0,58.832937237,4.21586223178e-05,18.832895078,40.0,1954709.0,37718743480.0751,8.033069712363133,421.8088073314139
Kuwait,2001,4.210390332797557,0.0,0.3142858425,3.896104490297557,0.0,0.0,0.0,56.675114452,0.0001552684265309,16.674959184,40.0,2008121.0,34889559869.8326,8.185556673956961,419.2762066483403
Kuwait,2002,3.9470786958087705,0.0,0.29579844,3.6512802558087705,0.0,0.0,0.0,54.694370665,0.000291432611251,15.694079232,39.0,2059974.0,38135788413.8276,8.39205988048901,431.664491736637
Kuwait,2003,5.221159530346264,0.0,0.3364707255,4.884688804846264,0.0,0.0,0.0,61.852260143,0.0002450167086718,17.852015126,44.0,2109881.0,47874582231.588,7.75429115163616,456.89647518508815
Kuwait,2004,5.630828920645669,0.0,0.3586556085,5.27217331214567,0.0,0.0,0.0,66.029421605,0.0003505370571345,19.029071068,47.0,2157320.0,59439090600.6108,7.318547952769538,464.9265233022179
Kuwait,2005,5.882665136934906,0.0,0.4547901015,5.427875035434907,0.0,0.0,0.0,75.131011165,0.0013643463601429,24.129646819,51.0,2236788.0,80798630136.9863,7.724183645775659,523.4706096766774
Kuwait,2006,6.051685386533413,0.0,0.45885733005,5.592828056483413,0.0,0.0,0.0,75.347894993,0.0024545847922559,24.345440408,51.0,2364733.0,101557330723.423,7.133199651247928,491.62615789630223
Kuwait,2007,5.914169414362004,0.0,0.4459161483,5.468253266062003,0.0,0.0,0.0,62.660867554,0.0020431118333392,23.658824442,39.0,2507887.0,114634043361.692,7.153311548189678,492.7236461356719
Kuwait,2008,6.292156186288572,0.0,0.4695800235,5.822576162788572,0.0,0.0,0.0,77.915617496,0.0012667162386358,24.91435078,53.0,2651421.0,147379737229.753,7.491440066884746,500.1828835573376
Kuwait,2009,5.727599658649663,0.0,0.424803534645,5.302796124004662,0.0,0.0,0.0,84.286943117,0.0023172655876074,24.284625851,60.0,2795484.0,105968691905.415,8.644215920022958,508.6727325814266
Kuwait,2010,5.634791982092779,0.0,0.433825387065,5.20096659502778,0.0,0.0,0.0,88.147018118,0.003378032521485,28.490639085,59.653001,2943372.0,115416245238.478,8.725680093306517,476.10726805079474
Kuwait,2011,6.255329876082453,0.0,0.500380036065,5.754949840017454,0.0,0.0,0.0,90.973191597,0.0508178285185999,33.330300768,57.592073,3132814.0,154039231299.128,8.337231872249966,468.5568308151037
Kuwait,2012,6.59052120646935,0.0,0.573664099575,6.016857106894349,0.0,0.0,0.0,93.073886149,0.5318524942511401,35.635368655,56.906665,3337109.0,174047662555.419,8.029426610228926,451.7128593944764
Kuwait,2013,6.744128527150397,0.0,0.603096044355,6.141011327517272,2.11552781253e-05,0.0,2.11552781253e-05,96.025487616,0.5894022321759601,36.274902384,59.161183,3507844.0,174168116687.215,8.1380102022403,440.5462413471072
Kuwait,2014,6.679565493415204,0.0,0.555694344345,6.123840439795506,3.07092746981e-05,0.0,3.07092746981e-05,92.411294374,0.8112704948408942,35.976714879,55.623309,3665876.0,162650450784.686,8.263662237113897,430.208560028274
Kuwait,2015,7.116817058615429,0.0,0.625206977745,6.491572547312464,3.75335579644e-05,0.0,3.75335579644e-05,99.255096626,0.8469457940432501,41.018437832,57.389713,3834574.0,114585555830.916,8.730756677246172,437.10547077740455
Kuwait,2016,7.371170166551409,0.0,0.6393312332688,6.731787751158112,5.11821244969e-05,0.0,5.11821244969e-05,96.908903036,0.7782083326698526,43.670714691,52.459980012,4004096.0,109406674087.947,8.583923381495119,423.60253623105456
Kuwait,2017,7.041556751373994,0.0,0.624583662,6.416843427991935,0.0001296613820588,0.0,0.0001296613820588,90.814210517,0.5341370386116626,42.589794166,47.690279312,4154812.0,120687539675.517,8.61019604901206,390.1891659114247
Kuwait,2018,7.154291066993414,0.0,0.66277194,6.4912086221048,0.0003105048886146,0.0,0.0003105048886146,95.190346235,0.7460301475862796,45.058986375,49.385329712,4323515.0,138646316321.596,8.89807769214692,398.13141452490646
Kuwait,2019,7.04453985962612,0.0,0.64253254005,6.401683166120973,0.0003241534551471,0.0,0.0003241534551471,92.134617672,0.5784933268065845,45.977959445,45.5781649,4442316.0,140856394870.02,8.576129241657704,381.91723938551695
Kuwait,2020,6.324600946132456,0.0,0.5133435765,5.810953689027108,0.0003036806053483,0.0,0.0003036806053483,80.906057666,0.1626705572259703,45.076577209,35.6668099,4400267.0,111045470461.207,8.15210569814128,348.84849746043454
Kuwait,2021,6.357471334758776,0.0,0.5995561137975,5.757185022651787,0.0007301983094893,0.0,0.0007301983094893,89.423657155,0.2776777596178657,46.084618595,43.0613608,4360865.0,148350671614.185,8.580535083114183,376.6949865551541
Kuwait,2022,7.051293488088518,0.0,0.6320863493535,6.412720657490442,0.0064864812445762,0.0,0.0064864812445762,94.940611455,0.3411348837375729,48.337719871,46.2617567,4589643.0,183502046669.15,8.512126591290576,379.06219968822086
Kuwait,2023,6.879215199570637,0.0,0.7101736342515,6.16253328003571,0.0065082852834267,0.0,0.0065082852834267,100.458539772,0.1489806265289081,51.586559145,48.723,4853420.0,165384407267.056,9.386295985885024,389.8483388054416
Mexico,1992,7.760612707589586,0.1514104547417481,0.975287292,6.466409742945377,0.1675052179024608,0.037473550473582,0.1300316674288788,300.872750701,20.51796725711121,58.38630298,221.968480464,86044809.0,363157832923.734,3.5284966001807394,57.46539188384606
Mexico,1993,7.842939754732217,0.1632359056289493,1.02503164785,6.474715120211744,0.1799570810415232,0.0471495573908155,0.1328075236507077,315.330202444,23.83936957612585,62.362885864,229.127947004,87653807.0,530160763662.543,3.625266261937956,59.64721009212368
Mexico,1994,7.836599765770326,0.2138655041791642,1.057186131925,6.4141076205868295,0.1514405090793319,0.0405334374851235,0.1109070715942084,342.250193577,25.191245945880528,64.917080395,252.141867236,89259205.0,553618247900.74,3.728537490053786,62.88231076308973
Mexico,1995,7.751427501457279,0.2078639297023164,1.04058974173,6.28100946760116,0.2219643624238028,0.08073471618281,0.1412296462409928,324.115580122,26.717710695163365,65.365525219,232.032344208,90862455.0,380157469866.849,3.805294646715186,59.32054002879874
Mexico,1996,8.486058072538729,0.2267393357487893,1.19598238095,6.844512044755184,0.2188243110847545,0.0753295868236068,0.1434947242611477,333.226476088,27.614965418385957,69.134127826,236.477382844,92452702.0,432157945024.428,3.6552754033416446,59.3500547676971
Mexico,1997,8.89412394832251,0.2340743092928713,1.23539611048,7.2011941377893445,0.2234593907602947,0.1000200566897622,0.1234393340705324,347.698559555,28.925888800663312,70.318918386,248.453752368,94021207.0,523449530464.257,3.481870026845016,59.7286404118132
Mexico,1998,9.11326334791014,0.2550960556197017,1.32625284736,7.322859742368187,0.2090547025622521,0.088575676649885,0.120479025912367,372.83769953,29.427174918016973,80.233360644,263.177163968,95575245.0,557461102630.658,3.5228309044706667,63.13810576979749
Mexico,1999,8.790671884554833,0.2339027885145634,1.3366254279,6.978021289986012,0.2421223781542577,0.0956415999462736,0.1464807782079841,364.538980386,28.369774968731416,77.054157277,259.11504814,97115707.0,631249359702.389,3.392319850229472,61.475484214189485
Mexico,2000,9.056685715877029,0.2591348537630443,1.3641986736,7.20553566217521,0.2278165263387722,0.078610913026773,0.1492056133119992,382.060425339,28.405026950584418,82.018146196,271.637252192,98625552.0,742061329749.127,3.373098283928113,63.060802362694425
Mexico,2001,9.285156730397787,0.2566047732378179,1.372425656,7.431392905797562,0.2247333953624069,0.0834423135713122,0.1412910817910947,382.420200158,30.076926067172533,84.435017535,267.908256556,100099099.0,796064590549.136,3.374104566716185,62.001902996399416
Mexico,2002,9.381272281155,0.2393981766234033,1.412400576195,7.508267189377266,0.221206338959331,0.0932057688384018,0.1280005701209292,383.298086123,30.075665450295556,95.073397913,258.14902276,101548624.0,810666116401.915,3.384570924832431,61.15842329909539
Mexico,2003,9.94400605313995,0.3056767397245225,1.479603749855,7.944793678553293,0.2139318850071326,0.1004025425662049,0.1135293424409276,399.964402156,37.9456131656974,105.303779074,256.715009916,102978515.0,765549967888.647,3.4794882673874614,62.75242738571128
Mexico,2004,10.067520336880252,0.345566548682848,1.4776297473,8.023534206226572,0.2207898346708325,0.0879113590750109,0.1328784755958216,416.208869065,41.51097400097703,107.832834224,266.86506084,104394131.0,819459227375.022,3.489582882564493,64.15325604176199
Mexico,2005,10.011766369705157,0.333578949889541,1.553416337655,7.871745875445509,0.2530252067151062,0.1038549808719902,0.1491702258431159,431.447031417,50.76170067811789,106.013347819,274.67198292,105811504.0,917571853529.104,3.50840031831256,65.11161805550965
Mexico,2006,10.080358465748754,0.3786304426256643,1.743360537205,7.704331296276315,0.2540361896417744,0.1046803451316823,0.149355844510092,449.527944676,55.862229708529554,119.600861139,274.064853828,107253666.0,1020265057882.01,3.499216511642011,67.14283606653221
Mexico,2007,9.740470789134257,0.4039395912021095,1.82756587041,7.266654677590785,0.2423106499313607,0.1001207108677735,0.1421899390635872,457.102704696,49.19613038602399,124.112859474,283.793714836,108774360.0,1102355554880.44,3.486449025682205,67.32141611548118
Mexico,2008,9.152826898616476,0.3658564930350729,1.855876387365,6.665940170096497,0.265153848119906,0.094202245200713,0.170951602919193,455.303565671,45.693016624509085,127.41262957,282.197919476,110374288.0,1161553459984.65,3.4788404238399795,66.67211983297358
Mexico,2009,9.041873830670996,0.3121408794546217,2.267048072,6.234327993647319,0.2283568855690544,0.1017412431337543,0.1266156424353,454.626255021,45.708588797385744,138.1524069,270.765259324,111999721.0,943437415024.633,3.712505962614488,65.85503441623149
Mexico,2010,8.638006657060162,0.3795576588631574,1.84593215445812,6.188540822631995,0.2239760211068894,0.056980330172159,0.1669956909347304,456.656860627,60.611533292493,124.640881531,271.404445804,113623895.0,1105424238572.81,3.5180259986365487,64.58226307458237
Mexico,2011,8.718030516264124,0.5017425507266873,1.810403662835828,6.144922425964654,0.2609618767369548,0.0972621322122544,0.1636997445247003,470.490460004,64.08742462706114,128.093998473,278.309036904,115243504.0,1229013703577.75,3.4928916367453238,65.40201552105512
Mexico,2012,8.457595639965145,0.3304968365679111,1.759814277216093,6.123430820757322,0.2438537054238203,0.0846400982896458,0.1592136071341744,466.446144925,52.62225780618258,133.179174519,280.6447126,116818208.0,1255110424665.92,3.352051088751176,63.983067342605246
Mexico,2013,8.389634907421591,0.3206664907433624,1.758943467308642,6.042736669610041,0.2672882797595453,0.1145142583233798,0.1527740214361654,469.628323129,52.906092105426325,139.019254764,277.70297626,118343573.0,1327436290439.27,3.3574148418880125,63.94009715497163
Mexico,2014,8.082549715383047,0.3238199653465194,1.6275800496427084,5.837588198470329,0.293561501923489,0.0936385818038501,0.1999229201196389,451.261271769,49.69158397514027,135.29556655,266.274121244,119784261.0,1364507717764.6,3.1892142863578217,61.51509209049992
Mexico,2015,7.437551481578626,0.2412053273221831,1.4719246719409196,5.4321008895004,0.2923205928151235,0.1125011747631551,0.1798194180519683,464.617082642,54.92433903865771,145.192635735,264.500107868,121072306.0,1213294467779.98,3.17431550962393,62.22662351786029
Mexico,2016,7.086288451069686,0.2907250374715808,1.3378938306086,5.169780731929655,0.2878888510598501,0.1033919716531385,0.1844968794067115,466.882774508,42.96857643898348,150.913406009,273.00079206,122251351.0,1112233497452.7,3.164738562781332,62.3859774750646
Mexico,2017,6.409843509233559,0.2766509108012867,1.1508821502243,4.672601858241911,0.3097085899660617,0.1064115969934755,0.2032969929725861,471.528720064,51.93262764454468,151.804303115,267.791789304,123400057.0,1190721475906.0,3.1210082360205247,62.232499557434224
Mexico,2018,5.993543804514498,0.2529539275994379,1.065298879912091,4.331291189057405,0.3439998079455652,0.134041168857559,0.2099586390880061,454.011903072,43.75563876978645,162.051480074,248.204784228,124573711.0,1256300182775.8,3.0069781832520164,60.55655014064215
Mexico,2019,5.589119652603275,0.2079079049539966,1.060386999861132,3.998999404072934,0.3218253437152117,0.1095218110940226,0.212303532621189,473.502271425,45.389257078247375,163.760564347,264.35245,125762982.0,1304106203902.45,3.093881020347557,61.477462421876254
Mexico,2020,5.690898164309539,0.2112775285797386,1.0696148944290411,4.062913560184582,0.3470921811161775,0.109372727516393,0.2377194535997845,411.607978399,37.20967741069272,164.410810988,209.98749,126799054.0,1121064767401.51,3.0518463938065192,55.00329813990081
Mexico,2021,5.724853383666115,0.1319968833993594,1.0839582340098688,4.12968838679496,0.3792098794619271,0.1168180407466593,0.2623918387152678,416.504932301,31.023315510159616,171.310926791,214.17069,127648148.0,1316569466735.28,2.918358489354349,55.52099282024992
Mexico,2022,5.906773414202426,0.1225445249357871,1.1455938251558735,4.265778674454051,0.3728563896567157,0.1060783501145133,0.2667780395422023,439.39138527,40.04013870522739,169.106286565,230.24496,128613117.0,1466464899303.68,2.9185186891957304,57.14896423507425
Mexico,2023,6.149329516325889,0.1166024664857355,1.2074321181798664,4.464058519409653,0.3612364122506349,0.1219750157317011,0.2392613965189337,441.049151489,32.08672778948443,180.6835037,228.27892,129739759.0,1793798859343.27,2.8617889234996947,57.41709463575632
Nigeria,1992,4.254529403612575,0.0018203607875758,0.1811765445,4.051066472809498,0.0204660255155013,0.0,0.0204660255155013,48.78246319,0.1698396614808286,9.612623529,39.0,102372770.0,52058181853.8055,1.6407048963770654,7.269827540157905
Nigeria,1993,4.3044420232802105,0.0007207392342125,0.1867228176,4.098177093197664,0.0188213732483337,0.0,0.0188213732483337,49.974135263,0.0672449705520311,9.906890292,40.0,105122069.0,56721051402.4732,1.7095891863217612,7.226805639180974
Nigeria,1994,4.265370339964518,0.000643517173404,0.16823196,4.077707610959111,0.0187872518320024,0.0,0.0187872518320024,45.985867176,0.0600401522785992,8.925827024,37.0,107935714.0,80399613063.6364,1.6176851703847652,6.539176556092253
Nigeria,1995,4.357542812383656,0.0005676060490088,0.19189416,4.146501935142266,0.0185791111923816,0.0,0.0185791111923816,52.234222126,0.0529576443725225,10.181264482,42.0,110819428.0,140919776986.364,1.811214869453745,7.125783141231503
Nigeria,1996,4.839039417876346,0.0004375916779147,0.2018824353,4.61814027970605,0.0185791111923816,0.0,0.0185791111923816,51.75203638,0.0408273035494474,10.711209076,41.0,113754779.0,185730236700.0,1.7828789941712824,7.120021398396344
Nigeria,1997,5.132775035996797,0.0003610250853129,0.21630260925,4.897218373438856,0.0188930282226294,0.0,0.0188930282226294,50.509979078,0.0336836404596942,11.476295438,39.0,116754792.0,200850397618.182,1.7328741389169575,6.940541267322134
Nigeria,1998,4.776399671993085,0.0003088882432339,0.2181513495,4.538432220533259,0.0195072137165924,0.0,0.0195072137165924,50.603202706,0.0288192730937276,11.574383433,39.0,119846254.0,218416200672.727,1.61432348027155,6.461524831887395
Nigeria,1999,4.454458737340564,0.0004118509909786,0.25697489475,4.176298873337102,0.0207731182624829,0.0,0.0207731182624829,50.220954701,0.0384256974583035,12.182529004,38.0,123047320.0,59145077039.1437,1.6054745754177324,6.295495555802212
Nigeria,2000,4.875471653633066,0.0077736874547211,0.4607060703,4.387655744262296,0.0193361516160488,0.0,0.0193361516160488,49.927929194,0.7252850395254787,13.202644154,36.0,126382494.0,69171451627.2465,1.4502705317084206,5.814546035324601
Nigeria,2001,5.047668201707193,0.0074647992114871,0.5509245945,4.468982128509516,0.0202966794861894,0.0,0.0202966794861894,56.87899477,0.6964657664317511,12.182529004,44.0,129862595.0,73557840064.489,1.5529210255472776,6.417820495041915
Nigeria,2002,4.778760642190716,0.0065381344817852,0.525042231,4.21895244801206,0.0282278286968705,0.0,0.0282278286968705,57.086800936,0.6100079471505682,12.476792989,44.0,133471989.0,95054059302.6995,1.3834288906530194,6.415462838547334
Nigeria,2003,5.528032653365687,0.0071559109682531,0.7505885415,4.744742939550104,0.0255452613473295,0.0,0.0255452613473295,59.362223276,0.6676464933380235,16.694576783,42.0,137202644.0,104738954264.226,1.3718195106552515,6.643338187138917
Nigeria,2004,5.990918919091326,0.0071559109682531,0.806050749,5.149916401356699,0.0277958577663738,0.0,0.0277958577663738,58.951248798,0.6676464933380235,18.283602305,40.0,141057045.0,135764731645.611,1.30024518015443,6.691235712036811
Nigeria,2005,6.162487377542857,0.0084172046281251,0.828235632,5.299199032312795,0.0266355086019366,0.0,0.0266355086019366,66.109157797,0.785325191804078,20.323832605,45.0,145017253.0,175670569969.346,1.3463001947086104,7.17293479807034
Nigeria,2006,6.076578180394091,0.0102705340875288,1.0537819425,4.991026508405653,0.0214991954009083,0.0,0.0214991954009083,63.380658981,0.9582408303664438,21.422418151,41.0,149077334.0,238454997161.48,1.141014194143059,6.271961244451265
Nigeria,2007,5.9744844223000335,0.0146207101797403,1.2016811625,4.736806646337065,0.0213759032832285,0.0,0.0213759032832285,58.160362769,1.3641122597697746,20.794654982,36.00159552751303,153267261.0,278260846800.103,0.9839905285981012,5.607723676515955
Nigeria,2008,5.9246732878587824,0.0311204905058205,1.213697974125,4.660205853627286,0.0196489696006768,0.0,0.0196489696006768,68.984144585,2.9035417641930588,24.080602821,42.0,157595014.0,339476276257.793,1.1353937191678585,6.718551755302486
Nigeria,2009,5.741034958027774,0.0311204905058205,0.95485023195,4.739483760848692,0.0155804747232627,0.0,0.0155804747232627,46.064462964,2.9035417641930588,8.1609212,35.0,162049464.0,295008835380.997,0.6649654839195964,4.134235095773462
Nigeria,2010,6.372417948984375,0.0311204905058205,1.07189959695,5.24750252468438,0.0218953368441741,0.0,0.0218953368441741,51.658132081,2.9035417641930588,9.867652317,38.886938,166642886.0,366990417129.04,0.7584070265136512,4.931494098007144
Nigeria,2011,6.974037004531405,0.0373497367443719,1.527909867015,5.38855802549463,0.0202193752774021,0.0,0.0202193752774021,69.795991243,3.4847304382499,30.118899805,36.192361,171379598.0,414466676831.16,1.036423951552648,6.902582694876018
Nigeria,2012,7.010897313651978,0.0498082292214746,1.574054423655,5.367507538232524,0.0195271225429793,0.0,0.0195271225429793,72.414810297,4.647107786363581,30.407278511,37.360424,176200625.0,463971018239.281,1.0087710319252896,6.781082349297641
Nigeria,2013,6.532298116298017,0.0622667216985773,1.420239234855,5.0313593276238935,0.0184328321205461,0.0,0.0184328321205461,95.494957143,5.809485134477262,32.486744009,57.198728,181049443.0,520117180313.906,1.2241549552593027,8.543712391008667
Nigeria,2014,6.81871572209946,0.0622667216985773,1.621012426005,5.116907557282834,0.0185290171130479,0.0,0.0185290171130479,105.260132079,5.809485134477262,37.079223945,62.371423,185896915.0,574183763411.508,1.2534953027905946,9.070912576361549
Nigeria,2015,6.48798029976554,0.0653813448178529,1.66933849614,4.73105394304692,0.0222065157607667,0.0,0.0222065157607667,99.509782864,6.1000794715056825,36.920321392,56.489382,190671878.0,493026682800.63,1.156862946796965,8.389997113778273
Nigeria,2016,5.744310231880258,0.0684702272501924,1.5440689209708,4.103639191944602,0.0281318917146633,0.0,0.0281318917146633,102.060662292,6.388272202442958,36.27294609,59.399444,195443700.0,404649125252.16,1.1937224805215216,8.297020402497782
Nigeria,2017,5.98617502800506,0.0591437071153604,1.6446025617279,4.255705876933108,0.0267228822286911,0.0,0.0267228822286911,99.327417578,5.518107873863129,33.846269704,59.96304,200254579.0,375745731053.427,1.152494889796554,7.838373650470708
Nigeria,2018,5.965964827390308,0.0692856149902693,1.684974882042,4.185048519913401,0.0266558104446371,0.0,0.0266558104446371,107.426843486,6.464347878592126,36.354922607,64.607573,204938755.0,421739251509.08,1.2220849332100585,8.18439735211881
Nigeria,2019,6.067248156523612,0.0700821862881957,1.711803515766,4.256163163448532,0.0291992910208847,0.0,0.0291992910208847,111.076608868,6.538667980688667,36.856472887,67.681468,209485641.0,474517490844.461,1.2643231284267582,8.38495779801896
Nigeria,2020,5.733721135193203,0.0605254929307805,1.721739221196,3.9246031394250394,0.0268532816413845,0.0,0.0268532816413845,101.292817078,5.647028490441828,36.803788588,58.842,213996181.0,432198898467.795,1.2029920958375562,7.5802383913619265
Nigeria,2021,5.064402820813302,0.0645074227556833,1.600976241426,3.370933301978745,0.0279858546528734,0.0,0.0279858546528734,109.918428088,6.018542543105253,37.439885545,66.46,218529286.0,440833635873.827,1.252809176736373,8.002336366931376
Nigeria,2022,4.457901291890502,0.0733453094255376,1.477173671982,2.8749913809817227,0.0323909295012415,0.0,0.0323909295012415,111.952953313,6.844990276727027,35.008963036,70.099,223150896.0,477403400101.174,1.2270716885532238,7.915814960563837
Nigeria,2023,4.671880838911327,0.0317337478861028,1.414210738683,3.1924160039604166,0.0335203483818069,0.0,0.0335203483818069,114.396913927,2.962007276548078,39.00990665,72.425,227882945.0,363846332834.618,1.2339941928022242,7.99341677542891
Norway,1992,6.073547365718492,0.0100647083865428,1.1355525667,4.531208727094517,0.396721363537432,0.0,0.396721363537432,35.126149023,3.2439064518540683,7.573318835,24.308923736,4286401.0,130838040067.584,4.943264906490095,214.82153786126707
Norway,1993,6.305823062406174,0.0075134870406504,1.062650575,4.830068430880014,0.405590569485509,0.0,0.405590569485509,34.007005772,3.412170479592429,5.250750364,25.344084928,4311991.0,120579213712.804,4.700486307347938,208.8362858211699
Norway,1994,6.996799323201337,0.0084386552210289,1.15794294,5.450591813948865,0.3798259140314433,0.0,0.3798259140314433,35.844671963,3.967548197316708,5.484756262,26.392367504,4336613.0,127131319428.701,4.58015000104264,212.57671713642952
Norway,1995,7.499607546253484,0.0081863366263802,1.20625205,5.871341306223699,0.4138278534034047,0.0,0.4138278534034047,37.100076134,4.141463889123806,6.033322933,26.925289312,4359184.0,152029612324.788,4.588011065069885,220.65589626497345
Norway,1996,8.528903230551522,0.0064481418632447,1.6054947678,6.562626168983487,0.35433415190479,0.0,0.35433415190479,39.50830487,4.33900784411474,6.009693138,29.159603888,4381336.0,163520109150.671,4.45697477260018,223.98611514638952
Norway,1997,8.807906273198801,0.010821664170489,1.7943424366,6.629132430421294,0.3736097420070169,0.0,0.3736097420070169,40.986888072,3.997063836962202,7.522477963,29.467346272,4405157.0,161356631888.484,4.355219263857185,229.1797295626757
Norway,1998,8.520370927582483,0.0091956110049751,1.771866558,6.345371490803917,0.3939372677735914,0.0,0.3939372677735914,41.20630714,4.479541151590592,7.318657292,29.408108696,4431464.0,154230295158.447,4.342497687840033,233.198103889686
Norway,1999,8.678022358199545,0.0113263013597864,1.9041946882,6.349027889945941,0.4134734786938164,0.0,0.4134734786938164,43.005934715,4.215765046249867,8.900019397,29.890150272,4461913.0,162383706021.13,4.381541893414429,238.49626151396552
Norway,2000,9.315640938259138,0.0177183724242203,2.0224561476,6.793344228031091,0.4821221902038267,0.0,0.4821221902038267,40.260773951,4.242095012482204,8.063414051,27.955264888,4490967.0,171457201935.968,4.106307947306613,229.49296329295004
Norway,2001,9.451277506516972,0.0501272941368765,2.097633307,6.893034770852705,0.4104821345273906,0.0,0.4104821345273906,42.450665755,3.75536678781525,9.311483079,29.383815888,4513751.0,174239354070.977,4.191538322091347,237.9209117422126
Norway,2002,9.798897314933232,0.0597714715323382,2.57882101785,6.7197797159825,0.4405251095683945,0.0,0.4405251095683945,43.184785898,3.1588757055039856,10.886924304,29.138985888,4538159.0,195914852576.467,4.148442427754341,237.38593164625283
Norway,2003,9.904975766600302,0.0825362158495327,2.8925986775,6.568426460454456,0.3614144127963117,0.0,0.3614144127963117,45.280863527,3.1324023045432865,12.693036266,29.455424956,4564855.0,229385469337.024,4.25767070062004,244.52126525331383
Norway,2004,10.062342334476488,0.0814147998733163,3.17547994995,6.432592463969407,0.3728551206837631,0.0,0.3728551206837631,48.372756457,3.60198094521186,16.123586608,28.647188904,4591910.0,265268662473.297,4.347527693606037,258.1504655015784
Norway,2005,9.754686605048969,0.0412400725253609,3.29976297,5.949770608159164,0.4639129543644429,0.0,0.4639129543644429,42.594446679,3.042690343969551,10.665453415,28.88630292,4623291.0,309978579743.888,3.923088170519613,237.5485690623092
Norway,2006,9.341164504496149,0.0671447815759616,3.31014558,5.5539521246424215,0.4099220182777647,0.0,0.4099220182777647,38.921606768,2.815584610500844,6.776409617,29.32961254,4660677.0,346915160681.708,3.5710643656180285,219.7383666739057
Norway,2007,9.046579423828868,0.1141881817782428,3.3736596075,5.099650954767,0.4590806797836237,0.0,0.4590806797836237,41.664656311,3.126366475121739,8.820050044,29.718239792,4709153.0,402643260487.572,3.741421810427863,234.399333836092
Norway,2008,9.233399731201676,0.0961614199605629,3.734462368,4.925325024935113,0.477450918305999,0.0,0.477450918305999,39.093588209,3.2237121200551293,6.950813257,28.919062832,4768212.0,464917553191.489,3.5210472219040247,218.880003070632
Norway,2009,9.08430157493927,0.0740414898296929,3.90208678125,4.6788110376448735,0.4293622662147032,0.0,0.4293622662147032,43.713378337,2.219431554710112,13.030526422,28.46342036,4828726.0,387976400617.019,3.8459226221805016,231.5218707564614
Norway,2010,8.720587987589425,0.0542484978494721,4.001001705999442,4.261262831166096,0.4040749525744148,0.0,0.4040749525744148,44.628625757,3.1130324787453043,10.990245934,30.525347344,4889252.0,431052143940.438,3.881453868382853,232.57018558639868
Norway,2011,8.31577169206844,0.0388570635759009,3.800489053170333,4.055643348604417,0.420782226717789,0.0,0.420782226717789,41.996717638,3.2639061918608374,9.080429002,29.652382444,4953088.0,501360549669.404,3.610550156756743,215.89661853783684
Norway,2012,8.611625894921193,0.0344555058692512,4.284297223012024,3.801647091946868,0.4912260740930501,0.0,0.4912260740930501,41.644358587,3.389609962149761,8.598689957,29.656058668,5018573.0,512777309840.997,3.566215851169075,216.18892579882467
Norway,2013,8.186832718500229,0.0520056658970391,4.058721922092692,3.628739977021645,0.4473651534888526,0.0,0.4473651534888526,43.562625281,3.2966586619832965,10.198594103,30.067372516,5079623.0,526014468085.106,3.651548824991013,220.9458824355629
